Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,3825.4360514546634,,3825.4360514546634,3825.4360514546634,3825.4360514546634,-1.1338180477719668,0.32021613418096345,0.0,1,8
VolProportionalWidth,3830.4360514546624,,3830.4360514546624,3830.4360514546624,3830.4360514546624,-1.135838931514916,0.31946181050431954,0.0,1,8
ILMinimizer,3830.4360514546624,,3830.4360514546624,3830.4360514546624,3830.4360514546624,-1.135838931514916,0.31946181050431954,0.0,1,8
ReactiveRecentering,7074.167831327833,,7074.167831327833,7074.167831327833,7074.167831327833,-2.4468798956018993,0.07068238730552459,0.0,1,8
PPO,1020.1830235960504,2258.593381138421,1348.430527814513,-936.5536344736314,2643.923486056969,,,,5,8
