Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,5418.836690195729,,5418.836690195729,5418.836690195729,5418.836690195729,-1.0207397779500897,0.3650889338330596,1.0,1,7
VolProportionalWidth,5423.836690195729,,5423.836690195729,5423.836690195729,5423.836690195729,-1.0239030823580169,0.3637610226895794,1.0,1,7
ILMinimizer,5423.836690195729,,5423.836690195729,5423.836690195729,5423.836690195729,-1.0239030823580169,0.3637610226895794,1.0,1,7
ReactiveRecentering,1967.1166202732074,,1967.1166202732074,1967.1166202732074,1967.1166202732074,1.1630284844733028,0.3094710380453133,5.0,1,7
PPO,3805.4292429198613,1442.907180996574,3422.171247972763,2856.563004407398,5137.553476379423,,,,5,7
