Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,6638.297850777554,,6638.297850777554,6638.297850777554,6638.297850777554,-0.9794606860700528,0.3828098091628216,1.0,1,6
VolProportionalWidth,6643.297850777554,,6643.297850777554,6643.297850777554,6643.297850777554,-0.9806684175780765,0.3822809229973128,1.0,1,6
ILMinimizer,6643.297850777554,,6643.297850777554,6643.297850777554,6643.297850777554,-0.9806684175780765,0.3822809229973128,1.0,1,6
ReactiveRecentering,6507.385461018961,,6507.385461018961,6507.385461018961,6507.385461018961,-0.9478392824896215,0.39688274199974505,1.0,1,6
PPO,2583.337457831171,3779.2792649292323,3314.567423661451,-560.5697621879269,5374.774144577283,,,,5,6
