Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,7574.571841619037,,7574.571841619037,7574.571841619037,7574.571841619037,-0.8283824738379733,0.45401873821641325,1.0,1,9
VolProportionalWidth,7615.287517856587,,7615.287517856587,7615.287517856587,7615.287517856587,-0.8372890391813116,0.4495400296535476,1.0,1,9
ILMinimizer,7615.287517856587,,7615.287517856587,7615.287517856587,7615.287517856587,-0.8372890391813116,0.4495400296535476,1.0,1,9
ReactiveRecentering,-1634.5433245714446,,-1634.5433245714446,-1634.5433245714446,-1634.5433245714446,1.1861139943886259,0.301216755576193,4.0,1,9
PPO,3787.685280361703,4173.119015712671,4607.023896219425,-99.62757493853073,6808.147983618846,,,,5,9
