Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,38436.63000218488,,38436.63000218488,38436.63000218488,38436.63000218488,0.0662461523080074,0.9503607592393158,3.0,1,17
VolProportionalWidth,38441.63000218488,,38441.63000218488,38441.63000218488,38441.63000218488,0.06595448125924483,0.9505789162973279,3.0,1,17
ILMinimizer,38441.63000218488,,38441.63000218488,38441.63000218488,38441.63000218488,0.06595448125924483,0.9505789162973279,3.0,1,17
ReactiveRecentering,53400.26546843497,,53400.26546843497,53400.26546843497,53400.26546843497,-0.806645697640415,0.46509779253044436,0.0,1,17
PPO,39572.26126536746,15648.980813285154,50883.72704478385,28120.81095304495,51023.478118194704,,,,5,17
