Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,26063.069744312295,,26063.069744312295,26063.069744312295,26063.069744312295,0.47914276365112085,0.6568547261630748,4.0,1,7
VolProportionalWidth,27631.945005018213,,27631.945005018213,27631.945005018213,27631.945005018213,0.4498829306488193,0.6760979777674825,4.0,1,7
ILMinimizer,10975.217683907036,,10975.217683907036,10975.217683907036,10975.217683907036,0.7605341799784139,0.48929809083493114,4.0,1,7
ReactiveRecentering,-16579.47094330452,,-16579.47094330452,-16579.47094330452,-16579.47094330452,1.274434556799868,0.2715132449480939,4.0,1,7
PPO,51754.099087486495,48946.98533952882,53937.55684350685,10907.898241801973,83561.5326435144,,,,5,7
