Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,11709.934137341592,,11709.934137341592,11709.934137341592,11709.934137341592,0.0017385015919494109,0.9986961246270414,4.0,1,1
VolProportionalWidth,7234.924559397611,,7234.924559397611,7234.924559397611,7234.924559397611,0.21235703481986745,0.8422110271838623,4.0,1,1
ILMinimizer,-9862.476317982064,,-9862.476317982064,-9862.476317982064,-9862.476317982064,1.0170546409550256,0.36664127410665187,4.0,1,1
ReactiveRecentering,4211.495250482115,,4211.495250482115,4211.495250482115,4211.495250482115,0.35465622664744106,0.7407553546441306,4.0,1,1
PPO,11746.872060875727,19395.758240635652,20420.918841118335,-5601.221499609492,20420.918841118335,,,,5,1
