Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,5729.315556511908,,5729.315556511908,5729.315556511908,5729.315556511908,-1.8462470079786524,0.13859097298515272,0.0,1,3
VolProportionalWidth,7071.044214945107,,7071.044214945107,7071.044214945107,7071.044214945107,-2.620047234650557,0.05879646237784225,0.0,1,3
ILMinimizer,5751.8595147143715,,5751.8595147143715,5751.8595147143715,5751.8595147143715,-1.8592485339261708,0.13651917499770858,0.0,1,3
ReactiveRecentering,7420.267226186834,,7420.267226186834,7420.267226186834,7420.267226186834,-2.8214507327121194,0.04775769139586516,0.0,1,3
PPO,2528.0209125367837,1582.8698996289445,2252.7924157832426,1480.3022034647822,3880.7860047079994,,,,5,3
