Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,7875.93112391412,,7875.93112391412,7875.93112391412,7875.93112391412,-3.9150793906601398,0.017319414255779944,0.0,1,2
VolProportionalWidth,8061.887139706463,,8061.887139706463,8061.887139706463,8061.887139706463,-4.132308250318502,0.014466705802723441,0.0,1,2
ILMinimizer,8061.887139706463,,8061.887139706463,8061.887139706463,8061.887139706463,-4.132308250318502,0.014466705802723441,0.0,1,2
ReactiveRecentering,11652.438688302205,,11652.438688302205,11652.438688302205,11652.438688302205,-8.32669483750486,0.0011366178755778994,0.0,1,2
PPO,4524.47696564593,781.4516044924342,4140.552371959573,3923.6125298885845,5125.341401403277,,,,5,2
