Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,16680.458920878275,,16680.458920878275,16680.458920878275,16680.458920878275,-2.2004842753835963,0.09260266187558235,0.0,1,4
VolProportionalWidth,8584.527720143842,,8584.527720143842,8584.527720143842,8584.527720143842,-1.0742907416643184,0.3431782291162758,0.0,1,4
ILMinimizer,8584.527720143842,,8584.527720143842,8584.527720143842,8584.527720143842,-1.0742907416643184,0.3431782291162758,0.0,1,4
ReactiveRecentering,8964.471790856653,,8964.471790856653,8964.471790856653,8964.471790856653,-1.1271432851213243,0.3227192267119691,0.0,1,4
PPO,861.7130584604308,6562.406918947707,-3790.2438091813883,-3956.967180337426,5680.393297258286,,,,5,4
