Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,1528.3954902171006,,1528.3954902171006,1528.3954902171006,1528.3954902171006,1.5762187210864098,0.19010317646612493,5.0,1,0
VolProportionalWidth,16100.846431236028,,16100.846431236028,16100.846431236028,16100.846431236028,0.47322094619332034,0.6607241793922533,4.0,1,0
ILMinimizer,22.97703859379498,,22.97703859379498,22.97703859379498,22.97703859379498,1.6901647696367987,0.16626077190234004,5.0,1,0
ReactiveRecentering,2185.2946904010378,,2185.2946904010378,2185.2946904010378,2185.2946904010378,1.5264976165814408,0.20159055316620428,5.0,1,0
PPO,22352.888982575834,12060.556361664909,27224.653860062124,11419.338100494968,30646.866670799976,,,,5,0
