Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,7773.999751183376,,7773.999751183376,7773.999751183376,7773.999751183376,0.2684633329446125,0.8016196427319704,4.0,1,3
VolProportionalWidth,9467.801329216283,,9467.801329216283,9467.801329216283,9467.801329216283,0.02662237761143462,0.9800361644674694,3.0,1,3
ILMinimizer,10515.031589864848,,10515.031589864848,10515.031589864848,10515.031589864848,-0.12290113799609503,0.9081130609857871,3.0,1,3
ReactiveRecentering,5466.9508497040015,,5466.9508497040015,5466.9508497040015,5466.9508497040015,0.597863728817482,0.5821337760825027,4.0,1,3
PPO,9654.258685651683,6393.549918983989,12555.820341964547,4322.739925268428,13815.582393912127,,,,5,3
