Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,9367.397139064858,,9367.397139064858,9367.397139064858,9367.397139064858,-2.718371774493807,0.05307603808296544,0.0,1,2
VolProportionalWidth,8575.219496393842,,8575.219496393842,8575.219496393842,8575.219496393842,-2.169905432360172,0.09582026214807388,0.0,1,2
ILMinimizer,8575.219496393842,,8575.219496393842,8575.219496393842,8575.219496393842,-2.169905432360172,0.09582026214807388,0.0,1,2
ReactiveRecentering,10839.141006953789,,10839.141006953789,10839.141006953789,10839.141006953789,-3.737337638080886,0.020167696947140292,0.0,1,2
PPO,5441.115471816725,1318.5055949354378,5577.279808762604,4243.705876932155,6432.347713071721,,,,5,2
