Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,787.1461406975295,,787.1461406975295,787.1461406975295,787.1461406975295,1.483221100163106,0.21216533146212355,5.0,1,9
VolProportionalWidth,802.9196856265909,,802.9196856265909,802.9196856265909,802.9196856265909,1.4804011862338269,0.21287361973776184,5.0,1,9
ILMinimizer,802.9196856265909,,802.9196856265909,802.9196856265909,802.9196856265909,1.4804011862338269,0.21287361973776184,5.0,1,9
ReactiveRecentering,5757.247350798947,,5757.247350798947,5757.247350798947,5757.247350798947,0.5946917495749646,0.5840565786441414,3.0,1,9
PPO,9083.73080600886,5106.25890608706,9842.596813261851,5185.2885496754925,12992.734516133392,,,,5,9
