Strategy,Mean,Std,Median,CI_Lower,CI_Upper,T-statistic,P-value,Wins_vs_PPO,N,Window
PassiveWidthSweep,24540.531362241756,,24540.531362241756,24540.531362241756,24540.531362241756,-1.9955111373344354,0.11671334107603454,0.0,1,15
VolProportionalWidth,24935.358572991652,,24935.358572991652,24935.358572991652,24935.358572991652,-2.0402357318488855,0.11091389325251365,0.0,1,15
ILMinimizer,24935.358572991652,,24935.358572991652,24935.358572991652,24935.358572991652,-2.0402357318488855,0.11091389325251365,0.0,1,15
ReactiveRecentering,60.38138589494801,,60.38138589494801,60.38138589494801,60.38138589494801,0.7775114698601417,0.4802778705560022,3.0,1,15
PPO,6924.226397877057,8058.7937499240825,8762.713276851358,1067.813840476157,13266.56352185961,,,,5,15
